School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2016-2017,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,19,53,6,72,78,24.36,67.95,7.69,92.31,461
2016-2017,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,59,306,75,365,440,13.41,69.55,17.05,82.95,439
2016-2017,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,"1,261","2,965",891,"4,226","5,117",24.64,57.94,17.41,82.59,452
2016-2017,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,37,235,113,272,385,9.61,61.04,29.35,70.65,416
2016-2017,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,123,307,65,430,495,24.85,62.02,13.13,86.87,455
2016-2017,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,35,128,94,163,257,13.62,49.81,36.58,63.42,410
2016-2017,207,West Point,Mathematics,Grade 3,SOL,Mathematics,27,32,6,59,65,41.54,49.23,9.23,90.77,484
2016-2017,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,17,69,36,86,122,13.93,56.56,29.51,70.49,427
2016-2017,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,164,492,180,656,836,19.62,58.85,21.53,78.47,439
2016-2017,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,49,185,111,234,345,14.2,53.62,32.17,67.83,422
2016-2017,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,65,304,59,369,428,15.19,71.03,13.79,86.21,448
2016-2017,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,40,199,44,239,283,14.13,70.32,15.55,84.45,443
2016-2017,98,York County,Mathematics,Grade 3,SOL,Mathematics,213,615,135,828,963,22.12,63.86,14.02,85.98,451
2017-2018,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,28,228,129,256,385,7.27,59.22,33.51,66.49,403
2017-2018,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,200,549,352,749,"1,101",18.17,49.86,31.97,68.03,426
2017-2018,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,169,574,499,743,"1,242",13.61,46.22,40.18,59.82,409
2017-2018,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,8,82,63,90,153,5.23,53.59,41.18,58.82,395
2017-2018,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,17,80,32,97,129,13.18,62.02,24.81,75.19,432
2017-2018,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,25,158,102,183,285,8.77,55.44,35.79,64.21,409
2017-2018,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,23,100,43,123,166,13.86,60.24,25.9,74.1,431
2017-2018,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,550,"1,181",432,"1,731","2,163",25.43,54.6,19.97,80.03,449
2017-2018,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,95,437,205,532,737,12.89,59.29,27.82,72.18,426
2017-2018,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,4,20,16,24,40,10,50,40,60,403
2017-2018,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,81,393,210,474,684,11.84,57.46,30.7,69.3,420
2017-2018,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,3,28,15,31,46,6.52,60.87,32.61,67.39,415
2017-2018,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,39,200,87,239,326,11.96,61.35,26.69,73.31,427
2017-2018,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,15,94,46,109,155,9.68,60.65,29.68,70.32,419
2017-2018,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,4,54,74,58,132,3.03,40.91,56.06,43.94,376
2017-2018,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,15,126,64,141,205,7.32,61.46,31.22,68.78,409
2017-2018,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,6,85,78,91,169,3.55,50.3,46.15,53.85,392
2017-2018,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,13,39,13,52,65,20,60,20,80,442
2017-2018,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,81,315,139,396,535,15.14,58.88,25.98,74.02,430
2017-2018,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,61,203,67,264,331,18.43,61.33,20.24,79.76,440
2017-2018,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,42,166,81,208,289,14.53,57.44,28.03,71.97,428
2017-2018,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,4,19,20,23,43,9.3,44.19,46.51,53.49,397
2017-2018,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,18,87,32,105,137,13.14,63.5,23.36,76.64,427
2017-2018,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,66,162,137,228,365,18.08,44.38,37.53,62.47,416
2017-2018,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,484,"1,804",653,"2,288","2,941",16.46,61.34,22.2,77.8,436
2017-2018,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,737,"2,636","1,179","3,373","4,552",16.19,57.91,25.9,74.1,429
2017-2018,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,31,66,36,97,133,23.31,49.62,27.07,72.93,440
2017-2018,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,5,26,11,31,42,11.9,61.9,26.19,73.81,426
2017-2018,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,14,135,75,149,224,6.25,60.27,33.48,66.52,411
2017-2018,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,1,44,26,45,71,1.41,61.97,36.62,63.38,409
2017-2018,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,0,26,11,26,37,0,70.27,29.73,70.27,410
2017-2018,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,79,345,174,424,598,13.21,57.69,29.1,70.9,424
2017-2018,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,32,45,12,77,89,35.96,50.56,13.48,86.52,468
2017-2018,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,21,189,268,210,478,4.39,39.54,56.07,43.93,374
2017-2018,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,15,104,40,119,159,9.43,65.41,25.16,74.84,423
2017-2018,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,49,210,70,259,329,14.89,63.83,21.28,78.72,433
2017-2018,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,11,60,29,71,100,11,60,29,71,414
2017-2018,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"2,792","7,439","3,531","10,231","13,762",20.29,54.05,25.66,74.34,437
2017-2018,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,52,100,24,152,176,29.55,56.82,13.64,86.36,461
2017-2018,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,104,432,198,536,734,14.17,58.86,26.98,73.02,429
2017-2018,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,15,63,48,78,126,11.9,50,38.1,61.9,407
2017-2018,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,50,141,60,191,251,19.92,56.18,23.9,76.1,435
2017-2018,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,1,40,28,41,69,1.45,57.97,40.58,59.42,394
2017-2018,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,80,338,153,418,571,14.01,59.19,26.8,73.2,429
2017-2018,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,156,536,317,692,"1,009",15.46,53.12,31.42,68.58,425
2017-2018,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,24,121,122,145,267,8.99,45.32,45.69,54.31,398
2017-2018,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,25,67,22,92,114,21.93,58.77,19.3,80.7,452
2017-2018,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,20,101,44,121,165,12.12,61.21,26.67,73.33,426
2017-2018,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,79,244,85,323,408,19.36,59.8,20.83,79.17,439
2017-2018,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,41,92,43,133,176,23.3,52.27,24.43,75.57,438
2017-2018,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,11,77,13,88,101,10.89,76.24,12.87,87.13,441
2017-2018,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,24,143,82,167,249,9.64,57.43,32.93,67.07,412
2017-2018,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,13,77,77,90,167,7.78,46.11,46.11,53.89,393
2017-2018,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,49,226,77,275,352,13.92,64.2,21.88,78.13,434
2017-2018,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,192,800,444,992,"1,436",13.37,55.71,30.92,69.08,420
2017-2018,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,321,713,226,"1,034","1,260",25.48,56.59,17.94,82.06,452
2017-2018,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,52,214,176,266,442,11.76,48.42,39.82,60.18,404
2017-2018,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,680,"2,024","1,065","2,704","3,769",18.04,53.7,28.26,71.74,427
2017-2018,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,74,358,141,432,573,12.91,62.48,24.61,75.39,430
2017-2018,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,428
2017-2018,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,8,156,113,164,277,2.89,56.32,40.79,59.21,397
2017-2018,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,62,246,96,308,404,15.35,60.89,23.76,76.24,434
2017-2018,48,King George County,Mathematics,Grade 3,SOL,Mathematics,47,195,83,242,325,14.46,60,25.54,74.46,430
2017-2018,50,King William County,Mathematics,Grade 3,SOL,Mathematics,17,87,34,104,138,12.32,63.04,24.64,75.36,429
2017-2018,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,2,20,22,22,44,4.55,45.45,50,50,388
2017-2018,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,5,34,34,39,73,6.85,46.58,46.58,53.42,395
2017-2018,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,19,158,55,177,232,8.19,68.1,23.71,76.29,418
2017-2018,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,18,25,6,43,49,36.73,51.02,12.24,87.76,475
2017-2018,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"1,188","3,530","1,398","4,718","6,116",19.42,57.72,22.86,77.14,439
2017-2018,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,46,229,99,275,374,12.3,61.23,26.47,73.53,424
2017-2018,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,9,78,39,87,126,7.14,61.9,30.95,69.05,425
2017-2018,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,77,318,214,395,609,12.64,52.22,35.14,64.86,413
2017-2018,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,20,65,33,85,118,16.95,55.08,27.97,72.03,423
2017-2018,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,45,315,247,360,607,7.41,51.89,40.69,59.31,404
2017-2018,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,27,152,113,179,292,9.25,52.05,38.7,61.3,405
2017-2018,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,8,94,58,102,160,5,58.75,36.25,63.75,399
2017-2018,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,12,39,22,51,73,16.44,53.42,30.14,69.86,403
2017-2018,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,48,201,80,249,329,14.59,61.09,24.32,75.68,433
2017-2018,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,8,53,34,61,95,8.42,55.79,35.79,64.21,408
2017-2018,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,132,390,179,522,701,18.83,55.63,25.53,74.47,433
2017-2018,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,19,81,31,100,131,14.5,61.83,23.66,76.34,426
2017-2018,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,36,146,58,182,240,15,60.83,24.17,75.83,430
2017-2018,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,218,"1,078",905,"1,296","2,201",9.9,48.98,41.12,58.88,402
2017-2018,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,227,"1,287",932,"1,514","2,446",9.28,52.62,38.1,61.9,408
2017-2018,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,10,52,39,62,101,9.9,51.49,38.61,61.39,399
2017-2018,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,29,48,16,77,93,31.18,51.61,17.2,82.8,458
2017-2018,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,7,37,19,44,63,11.11,58.73,30.16,69.84,414
2017-2018,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,23,87,45,110,155,14.84,56.13,29.03,70.97,420
2017-2018,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,49,193,120,242,362,13.54,53.31,33.15,66.85,422
2017-2018,69,Page County,Mathematics,Grade 3,SOL,Mathematics,30,154,72,184,256,11.72,60.16,28.13,71.88,421
2017-2018,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,16,101,32,117,149,10.74,67.79,21.48,78.52,425
2017-2018,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,23,167,147,190,337,6.82,49.55,43.62,56.38,396
2017-2018,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,130,412,106,542,648,20.06,63.58,16.36,83.64,448
2017-2018,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,33,101,17,134,151,21.85,66.89,11.26,88.74,460
2017-2018,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,137,561,381,698,"1,079",12.7,51.99,35.31,64.69,416
2017-2018,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,45,179,64,224,288,15.63,62.15,22.22,77.78,438
2017-2018,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,11,80,47,91,138,7.97,57.97,34.06,65.94,402
2017-2018,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,68,311,111,379,490,13.88,63.47,22.65,77.35,420
2017-2018,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,"1,245","3,851","1,655","5,096","6,751",18.44,57.04,24.51,75.49,436
2017-2018,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,46,173,70,219,289,15.92,59.86,24.22,75.78,431
2017-2018,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,16,72,32,88,120,13.33,60,26.67,73.33,430
2017-2018,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,13,33,11,46,57,22.81,57.89,19.3,80.7,449
2017-2018,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,143,888,963,"1,031","1,994",7.17,44.53,48.29,51.71,389
2017-2018,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,12,56,27,68,95,12.63,58.95,28.42,71.58,421
2017-2018,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,140,643,263,783,"1,046",13.38,61.47,25.14,74.86,426
2017-2018,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,186,619,181,805,986,18.86,62.78,18.36,81.64,445
2017-2018,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,21,125,50,146,196,10.71,63.78,25.51,74.49,423
2017-2018,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,102,475,290,577,867,11.76,54.79,33.45,66.55,419
2017-2018,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,33,173,59,206,265,12.45,65.28,22.26,77.74,436
2017-2018,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,70,187,65,257,322,21.74,58.07,20.19,79.81,445
2017-2018,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,62,168,34,230,264,23.48,63.64,12.88,87.12,445
2017-2018,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,47,197,175,244,419,11.22,47.02,41.77,58.23,403
2017-2018,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,28,177,81,205,286,9.79,61.89,28.32,71.68,418
2017-2018,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,21,125,37,146,183,11.48,68.31,20.22,79.78,432
2017-2018,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,301,888,431,"1,189","1,620",18.58,54.81,26.6,73.4,434
2017-2018,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,358,"1,150",521,"1,508","2,029",17.64,56.68,25.68,74.32,434
2017-2018,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,39,101,56,140,196,19.9,51.53,28.57,71.43,435
2017-2018,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,136,636,314,772,"1,086",12.52,58.56,28.91,71.09,421
2017-2018,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,2,32,23,34,57,3.51,56.14,40.35,59.65,397
2017-2018,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,6,46,30,52,82,7.32,56.1,36.59,63.41,412
2017-2018,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,38,278,84,316,400,9.5,69.5,21,79,431
2017-2018,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,"1,375","2,864",941,"4,239","5,180",26.54,55.29,18.17,81.83,453
2017-2018,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,34,214,140,248,388,8.76,55.15,36.08,63.92,404
2017-2018,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,115,331,95,446,541,21.26,61.18,17.56,82.44,446
2017-2018,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,26,118,108,144,252,10.32,46.83,42.86,57.14,401
2017-2018,207,West Point,Mathematics,Grade 3,SOL,Mathematics,28,15,1,43,44,63.64,34.09,2.27,97.73,512
2017-2018,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,14,59,38,73,111,12.61,53.15,34.23,65.77,418
2017-2018,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,153,465,212,618,830,18.43,56.02,25.54,74.46,436
2017-2018,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,37,170,91,207,298,12.42,57.05,30.54,69.46,417
2017-2018,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,57,317,69,374,443,12.87,71.56,15.58,84.42,439
2017-2018,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,36,195,64,231,295,12.2,66.1,21.69,78.31,431
2017-2018,98,York County,Mathematics,Grade 3,SOL,Mathematics,245,523,133,768,901,27.19,58.05,14.76,85.24,455
2018-2019,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,34,217,108,251,359,9.47,60.45,30.08,69.92,419
2018-2019,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,230,567,209,797,"1,006",22.86,56.36,20.78,79.22,444
2018-2019,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,206,708,380,914,"1,294",15.92,54.71,29.37,70.63,429
2018-2019,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,8,80,35,88,123,6.5,65.04,28.46,71.54,416
2018-2019,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,18,111,24,129,153,11.76,72.55,15.69,84.31,439
2018-2019,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,36,208,57,244,301,11.96,69.1,18.94,81.06,433
2018-2019,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,42,101,19,143,162,25.93,62.35,11.73,88.27,461
2018-2019,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,578,"1,289",287,"1,867","2,154",26.83,59.84,13.32,86.68,460
2018-2019,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,120,466,120,586,706,17,66.01,17,83,445
2018-2019,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,11,24,5,35,40,27.5,60,12.5,87.5,461
2018-2019,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,83,465,116,548,664,12.5,70.03,17.47,82.53,440
2018-2019,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,8,31,4,39,43,18.6,72.09,9.3,90.7,459
2018-2019,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,57,219,28,276,304,18.75,72.04,9.21,90.79,458
2018-2019,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,26,109,40,135,175,14.86,62.29,22.86,77.14,437
2018-2019,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,8,71,32,79,111,7.21,63.96,28.83,71.17,418
2018-2019,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,15,140,43,155,198,7.58,70.71,21.72,78.28,420
2018-2019,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,14,98,41,112,153,9.15,64.05,26.8,73.2,426
2018-2019,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,7,37,11,44,55,12.73,67.27,20,80,443
2018-2019,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,109,395,83,504,587,18.57,67.29,14.14,85.86,452
2018-2019,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,56,200,68,256,324,17.28,61.73,20.99,79.01,441
2018-2019,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,32,188,35,220,255,12.55,73.73,13.73,86.27,446
2018-2019,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,5,30,8,35,43,11.63,69.77,18.6,81.4,440
2018-2019,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,19,85,15,104,119,15.97,71.43,12.61,87.39,445
2018-2019,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,89,197,94,286,380,23.42,51.84,24.74,75.26,443
2018-2019,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,633,"1,909",368,"2,542","2,910",21.75,65.6,12.65,87.35,454
2018-2019,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,699,"2,975",728,"3,674","4,402",15.88,67.58,16.54,83.46,440
2018-2019,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,19,68,33,87,120,15.83,56.67,27.5,72.5,431
2018-2019,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,7,34,9,41,50,14,68,18,82,434
2018-2019,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,29,136,41,165,206,14.08,66.02,19.9,80.1,436
2018-2019,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,5,60,16,65,81,6.17,74.07,19.75,80.25,427
2018-2019,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,0,37,10,37,47,0,78.72,21.28,78.72,403
2018-2019,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,101,402,91,503,594,17,67.68,15.32,84.68,449
2018-2019,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,16,60,8,76,84,19.05,71.43,9.52,90.48,457
2018-2019,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,11,191,184,202,386,2.85,49.48,47.67,52.33,398
2018-2019,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,34,74,13,108,121,28.1,61.16,10.74,89.26,463
2018-2019,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,65,205,40,270,310,20.97,66.13,12.9,87.1,451
2018-2019,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,5,69,18,74,92,5.43,75,19.57,80.43,431
2018-2019,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"3,112","8,145","2,080","11,257","13,337",23.33,61.07,15.6,84.4,454
2018-2019,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,69,99,9,168,177,38.98,55.93,5.08,94.92,483
2018-2019,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,109,501,155,610,765,14.25,65.49,20.26,79.74,438
2018-2019,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,17,104,23,121,144,11.81,72.22,15.97,84.03,445
2018-2019,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,29,153,42,182,224,12.95,68.3,18.75,81.25,439
2018-2019,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,1,46,39,47,86,1.16,53.49,45.35,54.65,393
2018-2019,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,92,359,57,451,508,18.11,70.67,11.22,88.78,452
2018-2019,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,137,649,214,786,"1,000",13.7,64.9,21.4,78.6,436
2018-2019,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,23,161,68,184,252,9.13,63.89,26.98,73.02,422
2018-2019,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,27,66,8,93,101,26.73,65.35,7.92,92.08,472
2018-2019,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,19,109,22,128,150,12.67,72.67,14.67,85.33,446
2018-2019,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,80,280,36,360,396,20.2,70.71,9.09,90.91,457
2018-2019,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,58,98,22,156,178,32.58,55.06,12.36,87.64,470
2018-2019,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,12,92,9,104,113,10.62,81.42,7.96,92.04,450
2018-2019,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,14,148,51,162,213,6.57,69.48,23.94,76.06,429
2018-2019,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,20,87,35,107,142,14.08,61.27,24.65,75.35,427
2018-2019,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,45,243,47,288,335,13.43,72.54,14.03,85.97,445
2018-2019,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,183,962,307,"1,145","1,452",12.6,66.25,21.14,78.86,433
2018-2019,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,356,768,104,"1,124","1,228",28.99,62.54,8.47,91.53,463
2018-2019,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,54,263,141,317,458,11.79,57.42,30.79,69.21,414
2018-2019,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,841,"2,150",718,"2,991","3,709",22.67,57.97,19.36,80.64,443
2018-2019,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,69,380,65,449,514,13.42,73.93,12.65,87.35,449
2018-2019,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,5,9,0,14,14,35.71,64.29,0,100,487
2018-2019,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,9,189,93,198,291,3.09,64.95,31.96,68.04,413
2018-2019,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,69,245,62,314,376,18.35,65.16,16.49,83.51,448
2018-2019,48,King George County,Mathematics,Grade 3,SOL,Mathematics,34,213,54,247,301,11.3,70.76,17.94,82.06,435
2018-2019,50,King William County,Mathematics,Grade 3,SOL,Mathematics,29,106,26,135,161,18.01,65.84,16.15,83.85,448
2018-2019,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,2,35,14,37,51,3.92,68.63,27.45,72.55,427
2018-2019,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,18,65,5,83,88,20.45,73.86,5.68,94.32,462
2018-2019,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,34,158,38,192,230,14.78,68.7,16.52,83.48,437
2018-2019,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,29,22,2,51,53,54.72,41.51,3.77,96.23,508
