"School Year","Division Number","Division Name","Subject","Race","Gender","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","3","20","13","23","36","8.33","55.56","36.11","63.89","389"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","2","24","7","26","33","6.06","72.73","21.21","78.79","417"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","17","46","9","63","72","23.61","63.89","12.50","87.50","453"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","14","51","19","65","84","16.67","60.71","22.62","77.38","432"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","20","60","14","80","94","21.28","63.83","14.89","85.11","445"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","17","40","12","57","69","24.64","57.97","17.39","82.61","457"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","16","48","18","64","82","19.51","58.54","21.95","78.05","435"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","18","64","10","82","92","19.57","69.57","10.87","89.13","451"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","14","67","23","81","104","13.46","64.42","22.12","77.88","434"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","23","37","13","60","73","31.51","50.68","17.81","82.19","461"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","10","56","17","66","83","12.05","67.47","20.48","79.52","434"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","21","47","23","68","91","23.08","51.65","25.27","74.73","434"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","16","51","17","67","84","19.05","60.71","20.24","79.76","440"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","20","57","20","77","97","20.62","58.76","20.62","79.38","447"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","1","15","24","16","40","2.50","37.50","60.00","40.00","357"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","6","19","23","25","48","12.50","39.58","47.92","52.08","371"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","1","34","9","35","44","2.27","77.27","20.45","79.55","413"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","2","25","13","27","40","5.00","62.50","32.50","67.50","425"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","1","33","20","34","54","1.85","61.11","37.04","62.96","398"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","3","26","17","29","46","6.52","56.52","36.96","63.04","418"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","1","15","23","16","39","2.56","38.46","58.97","41.03","347"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","3","19","15","22","37","8.11","51.35","40.54","59.46","388"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","2","28","15","30","45","4.44","62.22","33.33","66.67","414"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","5","24","20","29","49","10.20","48.98","40.82","59.18","392"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","2","20","21","22","43","4.65","46.51","48.84","51.16","385"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","3","34","24","37","61","4.92","55.74","39.34","60.66","400"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","4","20","13","24","37","10.81","54.05","35.14","64.86","431"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","7","17","3","24","27","25.93","62.96","11.11","88.89","458"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","4","25","9","29","38","10.53","65.79","23.68","76.32","406"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","4","23","8","27","35","11.43","65.71","22.86","77.14","425"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","6","21","4","27","31","19.35","67.74","12.90","87.10","454"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","7","24","1","31","32","21.88","75.00","3.13","96.88","467"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","2","30","16","32","48","4.17","62.50","33.33","66.67","404"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","6","17","5","23","28","21.43","60.71","17.86","82.14","453"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","2","18","9","20","29","6.90","62.07","31.03","68.97","429"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","6","25","6","31","37","16.22","67.57","16.22","83.78","433"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","9","17","8","26","34","26.47","50.00","23.53","76.47","447"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","3","16","4","19","23","13.04","69.57","17.39","82.61","450"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","392"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","5","7","3","12","15","33.33","46.67","20.00","80.00","470"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","2","8","4","10","14","14.29","57.14","28.57","71.43","421"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","448"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","1","8","5","9","14","7.14","57.14","35.71","64.29","428"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","2","10","3","12","15","13.33","66.67","20.00","80.00","437"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","2","9","6","11","17","11.76","52.94","35.29","64.71","413"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","<","<","<","<","12","<","<",">50","<50","403"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","0","9","1","9","10",".00","90.00","10.00","90.00","442"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","3","8","1","11","12","25.00","66.67","8.33","91.67","482"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","3","10","6","13","19","15.79","52.63","31.58","68.42","433"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","2","5","3","7","10","20.00","50.00","30.00","70.00","421"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","2","5","3","7","10","20.00","50.00","30.00","70.00","420"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","442"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","0","8","4","8","12",".00","66.67","33.33","66.67","420"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","2","5","4","7","11","18.18","45.45","36.36","63.64","402"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","1","9","1","10","11","9.09","81.82","9.09","90.91","447"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","456"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","414"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","396"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","0","8","4","8","12",".00","66.67","33.33","66.67","413"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","5","9","6","14","20","25.00","45.00","30.00","70.00","437"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","2","8","3","10","13","15.38","61.54","23.08","76.92","417"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","0","10","2","10","12",".00","83.33","16.67","83.33","432"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","3","23","3","26","29","10.34","79.31","10.34","89.66","442"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","7","16","1","23","24","29.17","66.67","4.17","95.83","485"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","0","22","9","22","31",".00","70.97","29.03","70.97","413"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","8","16","9","24","33","24.24","48.48","27.27","72.73","435"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","3","13","5","16","21","14.29","61.90","23.81","76.19","399"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","1","26","8","27","35","2.86","74.29","22.86","77.14","408"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","3","13","4","16","20","15.00","65.00","20.00","80.00","440"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","5","14","5","19","24","20.83","58.33","20.83","79.17","446"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","2","14","6","16","22","9.09","63.64","27.27","72.73","430"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","2","11","5","13","18","11.11","61.11","27.78","72.22","430"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","3","28","7","31","38","7.89","73.68","18.42","81.58","414"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","0","18","13","18","31",".00","58.06","41.94","58.06","396"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","12","46","14","58","72","16.67","63.89","19.44","80.56","437"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","8","39","5","47","52","15.38","75.00","9.62","90.38","445"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","6","46","18","52","70","8.57","65.71","25.71","74.29","417"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","15","41","5","56","61","24.59","67.21","8.20","91.80","458"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","8","59","8","67","75","10.67","78.67","10.67","89.33","450"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","16","50","11","66","77","20.78","64.94","14.29","85.71","446"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","8","50","13","58","71","11.27","70.42","18.31","81.69","440"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","7","43","17","50","67","10.45","64.18","25.37","74.63","428"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","3","35","16","38","54","5.56","64.81","29.63","70.37","410"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","6","43","16","49","65","9.23","66.15","24.62","75.38","428"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","3","43","13","46","59","5.08","72.88","22.03","77.97","422"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","4","46","17","50","67","5.97","68.66","25.37","74.63","425"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","<","<","<","<","18","<","<",">50","<50","390"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","1","23","9","24","33","3.03","69.70","27.27","72.73","430"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","1","19","9","20","29","3.45","65.52","31.03","68.97","428"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","3","21","9","24","33","9.09","63.64","27.27","72.73","424"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","1","22","7","23","30","3.33","73.33","23.33","76.67","423"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","0","17","16","17","33",".00","51.52","48.48","51.52","401"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","1","10","13","11","24","4.17","41.67","54.17","45.83","399"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","3","21","7","24","31","9.68","67.74","22.58","77.42","430"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","1","14","7","15","22","4.55","63.64","31.82","68.18","418"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","1","21","9","22","31","3.23","67.74","29.03","70.97","413"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","1","19","9","20","29","3.45","65.52","31.03","68.97","415"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","0","22","9","22","31",".00","70.97","29.03","70.97","414"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","42","168","52","210","262","16.03","64.12","19.85","80.15","442"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","61","157","67","218","285","21.40","55.09","23.51","76.49","440"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","34","182","56","216","272","12.50","66.91","20.59","79.41","440"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","33","152","74","185","259","12.74","58.69","28.57","71.43","423"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","29","168","69","197","266","10.90","63.16","25.94","74.06","431"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","41","177","81","218","299","13.71","59.20","27.09","72.91","422"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","34","177","78","211","289","11.76","61.25","26.99","73.01","429"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","47","170","72","217","289","16.26","58.82","24.91","75.09","433"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","40","193","58","233","291","13.75","66.32","19.93","80.07","436"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","43","174","101","217","318","13.52","54.72","31.76","68.24","419"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","30","179","84","209","293","10.24","61.09","28.67","71.33","423"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","38","177","79","215","294","12.93","60.20","26.87","73.13","427"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","1","19","12","20","32","3.13","59.38","37.50","62.50","419"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","4","27","6","31","37","10.81","72.97","16.22","83.78","439"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","3","23","13","26","39","7.69","58.97","33.33","66.67","424"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","10","17","6","27","33","30.30","51.52","18.18","81.82","460"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","3","22","11","25","36","8.33","61.11","30.56","69.44","419"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","8","24","7","32","39","20.51","61.54","17.95","82.05","449"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","1","14","7","15","22","4.55","63.64","31.82","68.18","400"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","1","28","12","29","41","2.44","68.29","29.27","70.73","423"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","3","26","8","29","37","8.11","70.27","21.62","78.38","421"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","2","20","16","22","38","5.26","52.63","42.11","57.89","402"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","3","29","11","32","43","6.98","67.44","25.58","74.42","435"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","3","23","16","26","42","7.14","54.76","38.10","61.90","416"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","13","55","14","68","82","15.85","67.07","17.07","82.93","440"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","15","62","25","77","102","14.71","60.78","24.51","75.49","436"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","17","59","19","76","95","17.89","62.11","20.00","80.00","434"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","10","70","21","80","101","9.90","69.31","20.79","79.21","434"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","12","58","24","70","94","12.77","61.70","25.53","74.47","419"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","6","64","24","70","94","6.38","68.09","25.53","74.47","416"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","12","54","21","66","87","13.79","62.07","24.14","75.86","432"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","8","64","19","72","91","8.79","70.33","20.88","79.12","430"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","10","63","21","73","94","10.64","67.02","22.34","77.66","422"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","5","49","27","54","81","6.17","60.49","33.33","66.67","410"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","10","73","23","83","106","9.43","68.87","21.70","78.30","423"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","4","69","34","73","107","3.74","64.49","31.78","68.22","405"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","21","101","53","122","175","12.00","57.71","30.29","69.71","427"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","22","124","27","146","173","12.72","71.68","15.61","84.39","443"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","20","130","39","150","189","10.58","68.78","20.63","79.37","431"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","30","111","28","141","169","17.75","65.68","16.57","83.43","446"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","21","117","38","138","176","11.93","66.48","21.59","78.41","428"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","21","113","36","134","170","12.35","66.47","21.18","78.82","430"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","15","122","58","137","195","7.69","62.56","29.74","70.26","425"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","23","112","53","135","188","12.23","59.57","28.19","71.81","428"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","23","152","51","175","226","10.18","67.26","22.57","77.43","428"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","20","103","61","123","184","10.87","55.98","33.15","66.85","423"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","22","118","47","140","187","11.76","63.10","25.13","74.87","424"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","22","123","56","145","201","10.95","61.19","27.86","72.14","427"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","43","126","41","169","210","20.48","60.00","19.52","80.48","446"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","52","127","37","179","216","24.07","58.80","17.13","82.87","448"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","34","134","37","168","205","16.59","65.37","18.05","81.95","439"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","22","112","45","134","179","12.29","62.57","25.14","74.86","435"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","32","106","28","138","166","19.28","63.86","16.87","83.13","445"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","29","122","26","151","177","16.38","68.93","14.69","85.31","441"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","36","119","51","155","206","17.48","57.77","24.76","75.24","431"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","47","122","43","169","212","22.17","57.55","20.28","79.72","443"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","32","147","46","179","225","14.22","65.33","20.44","79.56","428"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","23","109","61","132","193","11.92","56.48","31.61","68.39","426"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","20","132","50","152","202","9.90","65.35","24.75","75.25","430"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","25","121","52","146","198","12.63","61.11","26.26","73.74","416"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","425"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","2","12","3","14","17","11.76","70.59","17.65","82.35","441"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","2","10","3","12","15","13.33","66.67","20.00","80.00","376"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","0","8","5","8","13",".00","61.54","38.46","61.54","366"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","433"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","3","7","5","10","15","20.00","46.67","33.33","66.67","420"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","0","12","8","12","20",".00","60.00","40.00","60.00","379"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","1","11","3","12","15","6.67","73.33","20.00","80.00","426"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","<","<","<","<","13","<","<",">50","<50","382"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","2","14","6","16","22","9.09","63.64","27.27","72.73","412"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","1","9","4","10","14","7.14","64.29","28.57","71.43","432"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","3","12","6","15","21","14.29","57.14","28.57","71.43","430"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","2","8","2","10","12","16.67","66.67","16.67","83.33","445"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","1","13","4","14","18","5.56","72.22","22.22","77.78","432"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","2","14","4","16","20","10.00","70.00","20.00","80.00","402"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","3","9","2","12","14","21.43","64.29","14.29","85.71","437"
