School Year,Division Number,Division Name,Subject,Race,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2009-2010,73,Prince Edward County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,74,Prince George County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,11,16,0,27,27,40.74,59.26,0,100,493
2009-2010,74,Prince George County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,20,13,2,33,35,57.14,37.14,5.71,94.29,512
2009-2010,74,Prince George County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,18,16,2,34,36,50,44.44,5.56,94.44,513
2009-2010,74,Prince George County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,4,9,9,13,22,18.18,40.91,40.91,59.09,423
2009-2010,74,Prince George County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,4,14,4,18,22,18.18,63.64,18.18,81.82,448
2009-2010,74,Prince George County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,7,8,1,15,16,43.75,50,6.25,93.75,469
2009-2010,75,Prince William County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,595,775,119,"1,370","1,489",39.96,52.05,7.99,92.01,485
2009-2010,75,Prince William County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,582,637,198,"1,219","1,417",41.07,44.95,13.97,86.03,481
2009-2010,75,Prince William County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,758,416,131,"1,174","1,305",58.08,31.88,10.04,89.96,508
2009-2010,75,Prince William County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,315,555,365,870,"1,235",25.51,44.94,29.55,70.45,445
2009-2010,75,Prince William County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,136,518,322,654,976,13.93,53.07,32.99,67.01,427
2009-2010,75,Prince William County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,515,487,186,"1,002","1,188",43.35,40.99,15.66,84.34,481
2009-2010,77,Pulaski County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,465
2009-2010,77,Pulaski County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,403
2009-2010,77,Pulaski County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,547
2009-2010,77,Pulaski County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,419
2009-2010,77,Pulaski County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,77,Pulaski County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,122,Radford City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,122,Radford City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,122,Radford City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,122,Radford City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,122,Radford City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,78,Rappahannock County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,78,Rappahannock County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,78,Rappahannock County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,513
2009-2010,78,Rappahannock County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,78,Rappahannock County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,78,Rappahannock County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,123,Richmond City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,52,60,23,112,135,38.52,44.44,17.04,82.96,480
2009-2010,123,Richmond City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,54,39,8,93,101,53.47,38.61,7.92,92.08,499
2009-2010,123,Richmond City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,29,31,10,60,70,41.43,44.29,14.29,85.71,487
2009-2010,123,Richmond City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,7,26,23,33,56,12.5,46.43,41.07,58.93,423
2009-2010,123,Richmond City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,9,30,25,39,64,14.06,46.88,39.06,60.94,413
2009-2010,123,Richmond City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,20,23,12,43,55,36.36,41.82,21.82,78.18,469
2009-2010,79,Richmond County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,453
2009-2010,79,Richmond County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,456
2009-2010,79,Richmond County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,505
2009-2010,79,Richmond County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,473
2009-2010,79,Richmond County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,484
2009-2010,79,Richmond County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,556
2009-2010,124,Roanoke City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,27,30,1,57,58,46.55,51.72,1.72,98.28,495
2009-2010,124,Roanoke City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,39,21,11,60,71,54.93,29.58,15.49,84.51,488
2009-2010,124,Roanoke City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,34,13,2,47,49,69.39,26.53,4.08,95.92,529
2009-2010,124,Roanoke City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,10,21,8,31,39,25.64,53.85,20.51,79.49,452
2009-2010,124,Roanoke City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,4,22,11,26,37,10.81,59.46,29.73,70.27,429
2009-2010,124,Roanoke City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,11,16,6,27,33,33.33,48.48,18.18,81.82,460
2009-2010,80,Roanoke County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,8,15,2,23,25,32,60,8,92,480
2009-2010,80,Roanoke County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,9,7,2,16,18,50,38.89,11.11,88.89,488
2009-2010,80,Roanoke County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,14,6,2,20,22,63.64,27.27,9.09,90.91,512
2009-2010,80,Roanoke County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,2,13,11,15,26,7.69,50,42.31,57.69,409
2009-2010,80,Roanoke County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,4,12,8,16,24,16.67,50,33.33,66.67,425
2009-2010,80,Roanoke County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,7,5,1,12,13,53.85,38.46,7.69,92.31,494
2009-2010,81,Rockbridge County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,481
2009-2010,81,Rockbridge County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,81,Rockbridge County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,81,Rockbridge County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,81,Rockbridge County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,81,Rockbridge County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,82,Rockingham County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,31,50,10,81,91,34.07,54.95,10.99,89.01,472
2009-2010,82,Rockingham County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,31,37,9,68,77,40.26,48.05,11.69,88.31,486
2009-2010,82,Rockingham County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,42,30,9,72,81,51.85,37.04,11.11,88.89,489
2009-2010,82,Rockingham County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,26,30,27,56,83,31.33,36.14,32.53,67.47,449
2009-2010,82,Rockingham County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,9,39,15,48,63,14.29,61.9,23.81,76.19,435
2009-2010,82,Rockingham County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,27,26,9,53,62,43.55,41.94,14.52,85.48,486
2009-2010,83,Russell County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,83,Russell County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,83,Russell County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,83,Russell County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,83,Russell County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,83,Russell County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,139,Salem City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,555
2009-2010,139,Salem City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,139,Salem City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,543
2009-2010,139,Salem City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,442
2009-2010,139,Salem City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,139,Salem City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,429
2009-2010,84,Scott County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,531
2009-2010,84,Scott County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,505
2009-2010,84,Scott County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,84,Scott County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,84,Scott County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,488
2009-2010,85,Shenandoah County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,14,16,8,30,38,36.84,42.11,21.05,78.95,468
2009-2010,85,Shenandoah County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,15,15,6,30,36,41.67,41.67,16.67,83.33,469
2009-2010,85,Shenandoah County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,30,14,4,44,48,62.5,29.17,8.33,91.67,515
2009-2010,85,Shenandoah County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,10,25,4,35,39,25.64,64.1,10.26,89.74,463
2009-2010,85,Shenandoah County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,17,23,5,40,45,37.78,51.11,11.11,88.89,486
2009-2010,85,Shenandoah County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,23,19,1,42,43,53.49,44.19,2.33,97.67,509
2009-2010,86,Smyth County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,4,7,2,11,13,30.77,53.85,15.38,84.62,483
2009-2010,86,Smyth County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,534
2009-2010,86,Smyth County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,86,Smyth County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,5,5,1,10,11,45.45,45.45,9.09,90.91,471
2009-2010,86,Smyth County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,86,Smyth County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,87,Southampton County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,87,Southampton County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,87,Southampton County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,87,Southampton County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2009-2010,87,Southampton County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,87,Southampton County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,88,Spotsylvania County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,65,89,9,154,163,39.88,54.6,5.52,94.48,485
2009-2010,88,Spotsylvania County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,62,68,20,130,150,41.33,45.33,13.33,86.67,483
2009-2010,88,Spotsylvania County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,86,35,14,121,135,63.7,25.93,10.37,89.63,512
2009-2010,88,Spotsylvania County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,31,75,32,106,138,22.46,54.35,23.19,76.81,447
2009-2010,88,Spotsylvania County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,9,47,44,56,100,9,47,44,56,404
2009-2010,88,Spotsylvania County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,73,48,15,121,136,53.68,35.29,11.03,88.97,497
2009-2010,89,Stafford County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,81,81,25,162,187,43.32,43.32,13.37,86.63,481
2009-2010,89,Stafford County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,81,85,36,166,202,40.1,42.08,17.82,82.18,474
2009-2010,89,Stafford County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,84,66,31,150,181,46.41,36.46,17.13,82.87,490
2009-2010,89,Stafford County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,49,67,38,116,154,31.82,43.51,24.68,75.32,456
2009-2010,89,Stafford County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,15,49,39,64,103,14.56,47.57,37.86,62.14,421
2009-2010,89,Stafford County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,93,57,29,150,179,51.96,31.84,16.2,83.8,490
2009-2010,126,Staunton City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,126,Staunton City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2009-2010,126,Staunton City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,126,Staunton City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,126,Staunton City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,126,Staunton City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,127,Suffolk City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,16,13,1,29,30,53.33,43.33,3.33,96.67,506
2009-2010,127,Suffolk City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,11,7,0,18,18,61.11,38.89,0,100,518
2009-2010,127,Suffolk City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,14,4,2,18,20,70,20,10,90,525
2009-2010,127,Suffolk City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,9,11,1,20,21,42.86,52.38,4.76,95.24,496
2009-2010,127,Suffolk City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,448
2009-2010,127,Suffolk City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,18,4,0,22,22,81.82,18.18,0,100,554
2009-2010,90,Surry County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,91,Sussex County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,91,Sussex County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,91,Sussex County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,91,Sussex County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,91,Sussex County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,92,Tazewell County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,92,Tazewell County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,92,Tazewell County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,92,Tazewell County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,128,Virginia Beach City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,116,156,34,272,306,37.91,50.98,11.11,88.89,480
2009-2010,128,Virginia Beach City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,138,138,40,276,316,43.67,43.67,12.66,87.34,490
2009-2010,128,Virginia Beach City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,165,134,41,299,340,48.53,39.41,12.06,87.94,496
2009-2010,128,Virginia Beach City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,100,145,60,245,305,32.79,47.54,19.67,80.33,466
2009-2010,128,Virginia Beach City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,15,73,61,88,149,10.07,48.99,40.94,59.06,407
2009-2010,128,Virginia Beach City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,133,110,32,243,275,48.36,40,11.64,88.36,486
2009-2010,93,Warren County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,3,7,2,10,12,25,58.33,16.67,83.33,479
2009-2010,93,Warren County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,8,13,2,21,23,34.78,56.52,8.7,91.3,478
2009-2010,93,Warren County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,11,0,2,11,13,84.62,0,15.38,84.62,551
2009-2010,93,Warren County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,8,8,9,17,5.88,47.06,47.06,52.94,400
2009-2010,93,Warren County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,417
2009-2010,93,Warren County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,94,Washington County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,7,4,1,11,12,58.33,33.33,8.33,91.67,515
2009-2010,94,Washington County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,5,5,1,10,11,45.45,45.45,9.09,90.91,504
2009-2010,94,Washington County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,542
2009-2010,94,Washington County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,430
2009-2010,94,Washington County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,445
2009-2010,94,Washington County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,549
2009-2010,130,Waynesboro City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,10,12,3,22,25,40,48,12,88,470
2009-2010,130,Waynesboro City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,8,5,0,13,13,61.54,38.46,0,100,514
2009-2010,130,Waynesboro City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,8,13,3,21,24,33.33,54.17,12.5,87.5,486
2009-2010,130,Waynesboro City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,11,11,11,22,0,50,50,50,385
2009-2010,130,Waynesboro City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,5,15,7,20,27,18.52,55.56,25.93,74.07,444
2009-2010,130,Waynesboro City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,10,6,2,16,18,55.56,33.33,11.11,88.89,492
2009-2010,207,West Point,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,207,West Point,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2009-2010,207,West Point,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,207,West Point,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,95,Westmoreland County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,6,9,0,15,15,40,60,0,100,495
2009-2010,95,Westmoreland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,7,0,10,10,30,70,0,100,477
2009-2010,95,Westmoreland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,6,7,0,13,13,46.15,53.85,0,100,513
2009-2010,95,Westmoreland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,7,6,1,13,14,50,42.86,7.14,92.86,497
2009-2010,95,Westmoreland County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,7,3,1,10,11,63.64,27.27,9.09,90.91,508
2009-2010,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,19,22,4,41,45,42.22,48.89,8.89,91.11,491
2009-2010,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,22,22,4,44,48,45.83,45.83,8.33,91.67,487
2009-2010,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,25,11,3,36,39,64.1,28.21,7.69,92.31,521
2009-2010,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,12,16,8,28,36,33.33,44.44,22.22,77.78,451
2009-2010,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,5,29,12,34,46,10.87,63.04,26.09,73.91,435
2009-2010,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,24,11,5,35,40,60,27.5,12.5,87.5,501
2009-2010,132,Winchester City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,17,38,7,55,62,27.42,61.29,11.29,88.71,462
2009-2010,132,Winchester City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,10,17,14,27,41,24.39,41.46,34.15,65.85,439
2009-2010,132,Winchester City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,26,17,16,43,59,44.07,28.81,27.12,72.88,470
2009-2010,132,Winchester City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,15,21,16,36,52,28.85,40.38,30.77,69.23,453
2009-2010,132,Winchester City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,9,20,13,29,42,21.43,47.62,30.95,69.05,436
2009-2010,96,Wise County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,96,Wise County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,96,Wise County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,96,Wise County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2009-2010,96,Wise County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,96,Wise County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,498
2009-2010,97,Wythe County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,461
2009-2010,97,Wythe County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,97,Wythe County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,468
2009-2010,97,Wythe County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,97,Wythe County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,97,Wythe County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2009-2010,98,York County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,30,18,1,48,49,61.22,36.73,2.04,97.96,509
2009-2010,98,York County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,23,9,2,32,34,67.65,26.47,5.88,94.12,522
2009-2010,98,York County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,37,9,2,46,48,77.08,18.75,4.17,95.83,552
2009-2010,98,York County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,21,20,2,41,43,48.84,46.51,4.65,95.35,502
2009-2010,98,York County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,6,12,3,18,21,28.57,57.14,14.29,85.71,463
2009-2010,98,York County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,17,7,5,24,29,58.62,24.14,17.24,82.76,503
2010-2011,1,Accomack County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,38,30,1,68,69,55.07,43.48,1.45,98.55,506
2010-2011,1,Accomack County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,33,21,7,54,61,54.1,34.43,11.48,88.52,494
2010-2011,1,Accomack County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,37,18,6,55,61,60.66,29.51,9.84,90.16,508
2010-2011,1,Accomack County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,5,23,12,28,40,12.5,57.5,30,70,421
2010-2011,1,Accomack County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,15,15,7,30,37,40.54,40.54,18.92,81.08,478
2010-2011,1,Accomack County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,19,10,2,29,31,61.29,32.26,6.45,93.55,513
2010-2011,2,Albemarle County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,27,37,14,64,78,34.62,47.44,17.95,82.05,465
2010-2011,2,Albemarle County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,29,35,18,64,82,35.37,42.68,21.95,78.05,470
2010-2011,2,Albemarle County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,36,21,11,57,68,52.94,30.88,16.18,83.82,492
