test_year,division_name,level,rate,demographic
2008,Henrico County,black,0.6566295475886259,Race
2008,Henry County,black,0.7116375067439362,Race
2008,Highland County,black,0.6567566791759444,Race
2008,Hopewell City,black,0.6974084744493587,Race
2008,Isle of Wight County,black,0.6718498717123373,Race
2008,King and Queen County,black,0.7780276517705826,Race
2008,King George County,black,0.6245754154756957,Race
2008,King William County,black,0.7071932150232412,Race
2008,Lancaster County,black,0.6542433012820228,Race
2008,Lee County,black,0.6862437008378313,Race
2008,Lexington City,black,0.7182257784767522,Race
2008,Loudoun County,black,0.7142425225428056,Race
2008,Louisa County,black,0.6686218306160864,Race
2008,Lunenburg County,black,0.660285481177968,Race
2008,Lynchburg City,black,0.6065603094894797,Race
2008,Madison County,black,0.6896962894770539,Race
2008,Manassas City,black,0.574605474364596,Race
2008,Manassas Park City,black,0.7873463812911278,Race
2008,Martinsville City,black,0.6582634637195675,Race
2008,Mathews County,black,0.6754917682657571,Race
2008,Mecklenburg County,black,0.8123591564967542,Race
2008,Middlesex County,black,0.6441388122381173,Race
2008,Montgomery County,black,0.6462038219134315,Race
2008,Nelson County,black,0.5707067149313977,Race
2008,New Kent County,black,0.5874163335629607,Race
2008,Newport News City,black,0.7016483344985418,Race
2008,Norfolk City,black,0.6645937126871001,Race
2008,Northampton County,black,0.5792493591279373,Race
2008,Northumberland County,black,0.6896971172615901,Race
2008,Norton City,black,0.6877644607513428,Race
2008,Nottoway County,black,0.6995079917526598,Race
2008,Orange County,black,0.5904633234447066,Race
2008,Page County,black,0.6991965604960508,Race
2008,Patrick County,black,0.7796611979213354,Race
2008,Petersburg City,black,0.5284258215598713,Race
2008,Pittsylvania County,black,0.7284126302237321,Race
2008,Poquoson City,black,0.6914084359075332,Race
2008,Portsmouth City,black,0.7004717449398596,Race
2008,Powhatan County,black,0.7177094571925855,Race
2008,Prince Edward County,black,0.6627175170740162,Race
2008,Prince George County,black,0.7104125354172177,Race
2008,Prince William County,black,0.7204559160627807,Race
2008,Pulaski County,black,0.6627121072081137,Race
2008,Radford City,black,0.7108643458574669,Race
2008,Rappahannock County,black,0.6841350123140914,Race
2008,Richmond City,black,0.688076575444692,Race
2008,Richmond County,black,0.7152483959288239,Race
2008,Roanoke City,black,0.6067167242894932,Race
2008,Roanoke County,black,0.7328397529840394,Race
2008,Rockbridge County,black,0.6444405970161923,Race
2008,Rockingham County,black,0.7654414942663809,Race
2008,Russell County,black,0.6645388747434284,Race
