"School Year","Division Number","Division Name","Subject","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2005-2006","26","Dickenson County","English:Reading","Grade 7","SOL","English Reading","76","89","30","165","195","38.97","45.64","15.38","84.62","470"
"2005-2006","26","Dickenson County","English:Reading","Grade 8","SOL","English Reading","51","101","43","152","195","26.15","51.79","22.05","77.95","448"
"2005-2006","27","Dinwiddie County","English:Reading","Grade 3","SOL","English Reading","124","140","46","264","310","40.00","45.16","14.84","85.16","474"
"2005-2006","27","Dinwiddie County","English:Reading","Grade 4","SOL","English Reading","146","167","21","313","334","43.71","50.00","6.29","93.71","488"
"2005-2006","27","Dinwiddie County","English:Reading","Grade 5","SOL","English Reading","91","171","33","262","295","30.85","57.97","11.19","88.81","479"
"2005-2006","27","Dinwiddie County","English:Reading","Grade 6","SOL","English Reading","72","203","65","275","340","21.18","59.71","19.12","80.88","457"
"2005-2006","27","Dinwiddie County","English:Reading","Grade 7","SOL","English Reading","122","200","74","322","396","30.81","50.51","18.69","81.31","465"
"2005-2006","27","Dinwiddie County","English:Reading","Grade 8","SOL","English Reading","58","189","95","247","342","16.96","55.26","27.78","72.22","432"
"2005-2006","28","Essex County","English:Reading","Grade 3","SOL","English Reading","26","40","36","66","102","25.49","39.22","35.29","64.71","432"
"2005-2006","28","Essex County","English:Reading","Grade 4","SOL","English Reading","22","57","22","79","101","21.78","56.44","21.78","78.22","449"
"2005-2006","28","Essex County","English:Reading","Grade 5","SOL","English Reading","18","47","43","65","108","16.67","43.52","39.81","60.19","436"
"2005-2006","28","Essex County","English:Reading","Grade 6","SOL","English Reading","25","64","18","89","107","23.36","59.81","16.82","83.18","454"
"2005-2006","28","Essex County","English:Reading","Grade 7","SOL","English Reading","26","62","42","88","130","20.00","47.69","32.31","67.69","434"
"2005-2006","28","Essex County","English:Reading","Grade 8","SOL","English Reading","30","72","34","102","136","22.06","52.94","25.00","75.00","440"
"2005-2006","29","Fairfax County","English:Reading","Grade 3","SOL","English Reading","4,667","4,688","1,267","9,355","10,622","43.94","44.13","11.93","88.07","480"
"2005-2006","29","Fairfax County","English:Reading","Grade 4","SOL","English Reading","5,188","4,593","1,015","9,781","10,796","48.05","42.54","9.40","90.60","487"
"2005-2006","29","Fairfax County","English:Reading","Grade 5","SOL","English Reading","5,961","4,043","867","10,004","10,871","54.83","37.19","7.98","92.02","497"
"2005-2006","29","Fairfax County","English:Reading","Grade 6","SOL","English Reading","6,388","4,091","677","10,479","11,156","57.26","36.67","6.07","93.93","504"
"2005-2006","29","Fairfax County","English:Reading","Grade 7","SOL","English Reading","6,050","4,262","1,056","10,312","11,368","53.22","37.49","9.29","90.71","495"
"2005-2006","29","Fairfax County","English:Reading","Grade 8","SOL","English Reading","4,617","5,525","1,625","10,142","11,767","39.24","46.95","13.81","86.19","472"
"2005-2006","109","Falls Church City","English:Reading","Grade 3","SOL","English Reading","64","49","8","113","121","52.89","40.50","6.61","93.39","505"
"2005-2006","109","Falls Church City","English:Reading","Grade 4","SOL","English Reading","74","48","7","122","129","57.36","37.21","5.43","94.57","500"
"2005-2006","109","Falls Church City","English:Reading","Grade 5","SOL","English Reading","67","57","10","124","134","50.00","42.54","7.46","92.54","498"
"2005-2006","109","Falls Church City","English:Reading","Grade 6","SOL","English Reading","95","39","13","134","147","64.63","26.53","8.84","91.16","509"
"2005-2006","109","Falls Church City","English:Reading","Grade 7","SOL","English Reading","78","40","13","118","131","59.54","30.53","9.92","90.08","501"
"2005-2006","109","Falls Church City","English:Reading","Grade 8","SOL","English Reading","71","52","20","123","143","49.65","36.36","13.99","86.01","484"
"2005-2006","30","Fauquier County","English:Reading","Grade 3","SOL","English Reading","372","294","114","666","780","47.69","37.69","14.62","85.38","483"
"2005-2006","30","Fauquier County","English:Reading","Grade 4","SOL","English Reading","372","325","83","697","780","47.69","41.67","10.64","89.36","488"
"2005-2006","30","Fauquier County","English:Reading","Grade 5","SOL","English Reading","254","393","115","647","762","33.33","51.57","15.09","84.91","478"
"2005-2006","30","Fauquier County","English:Reading","Grade 6","SOL","English Reading","303","390","135","693","828","36.59","47.10","16.30","83.70","474"
"2005-2006","30","Fauquier County","English:Reading","Grade 7","SOL","English Reading","264","357","152","621","773","34.15","46.18","19.66","80.34","466"
"2005-2006","30","Fauquier County","English:Reading","Grade 8","SOL","English Reading","259","423","178","682","860","30.12","49.19","20.70","79.30","458"
"2005-2006","31","Floyd County","English:Reading","Grade 3","SOL","English Reading","59","66","16","125","141","41.84","46.81","11.35","88.65","475"
"2005-2006","31","Floyd County","English:Reading","Grade 4","SOL","English Reading","57","74","15","131","146","39.04","50.68","10.27","89.73","475"
"2005-2006","31","Floyd County","English:Reading","Grade 5","SOL","English Reading","78","85","12","163","175","44.57","48.57","6.86","93.14","491"
"2005-2006","31","Floyd County","English:Reading","Grade 6","SOL","English Reading","61","84","21","145","166","36.75","50.60","12.65","87.35","474"
"2005-2006","31","Floyd County","English:Reading","Grade 7","SOL","English Reading","41","85","14","126","140","29.29","60.71","10.00","90.00","474"
"2005-2006","31","Floyd County","English:Reading","Grade 8","SOL","English Reading","27","90","30","117","147","18.37","61.22","20.41","79.59","447"
"2005-2006","32","Fluvanna County","English:Reading","Grade 3","SOL","English Reading","93","121","63","214","277","33.57","43.68","22.74","77.26","457"
"2005-2006","32","Fluvanna County","English:Reading","Grade 4","SOL","English Reading","99","117","24","216","240","41.25","48.75","10.00","90.00","484"
"2005-2006","32","Fluvanna County","English:Reading","Grade 5","SOL","English Reading","106","132","38","238","276","38.41","47.83","13.77","86.23","485"
"2005-2006","32","Fluvanna County","English:Reading","Grade 6","SOL","English Reading","100","135","36","235","271","36.90","49.82","13.28","86.72","480"
"2005-2006","32","Fluvanna County","English:Reading","Grade 7","SOL","English Reading","105","107","55","212","267","39.33","40.07","20.60","79.40","474"
"2005-2006","32","Fluvanna County","English:Reading","Grade 8","SOL","English Reading","75","137","65","212","277","27.08","49.46","23.47","76.53","454"
"2005-2006","135","Franklin City","English:Reading","Grade 3","SOL","English Reading","20","38","23","58","81","24.69","46.91","28.40","71.60","439"
"2005-2006","135","Franklin City","English:Reading","Grade 4","SOL","English Reading","24","42","21","66","87","27.59","48.28","24.14","75.86","449"
"2005-2006","135","Franklin City","English:Reading","Grade 5","SOL","English Reading","21","48","12","69","81","25.93","59.26","14.81","85.19","457"
"2005-2006","135","Franklin City","English:Reading","Grade 6","SOL","English Reading","18","49","41","67","108","16.67","45.37","37.96","62.04","426"
"2005-2006","135","Franklin City","English:Reading","Grade 7","SOL","English Reading","21","48","32","69","101","20.79","47.52","31.68","68.32","432"
"2005-2006","135","Franklin City","English:Reading","Grade 8","SOL","English Reading","13","43","53","56","109","11.93","39.45","48.62","51.38","401"
"2005-2006","33","Franklin County","English:Reading","Grade 3","SOL","English Reading","221","243","40","464","504","43.85","48.21","7.94","92.06","487"
"2005-2006","33","Franklin County","English:Reading","Grade 4","SOL","English Reading","207","260","35","467","502","41.24","51.79","6.97","93.03","486"
"2005-2006","33","Franklin County","English:Reading","Grade 5","SOL","English Reading","237","268","31","505","536","44.22","50.00","5.78","94.22","488"
"2005-2006","33","Franklin County","English:Reading","Grade 6","SOL","English Reading","194","280","64","474","538","36.06","52.04","11.90","88.10","475"
"2005-2006","33","Franklin County","English:Reading","Grade 7","SOL","English Reading","177","272","59","449","508","34.84","53.54","11.61","88.39","477"
"2005-2006","33","Franklin County","English:Reading","Grade 8","SOL","English Reading","211","298","63","509","572","36.89","52.10","11.01","88.99","473"
"2005-2006","34","Frederick County","English:Reading","Grade 3","SOL","English Reading","346","375","130","721","851","40.66","44.07","15.28","84.72","475"
"2005-2006","34","Frederick County","English:Reading","Grade 4","SOL","English Reading","382","407","77","789","866","44.11","47.00","8.89","91.11","486"
"2005-2006","34","Frederick County","English:Reading","Grade 5","SOL","English Reading","310","479","116","789","905","34.25","52.93","12.82","87.18","480"
"2005-2006","34","Frederick County","English:Reading","Grade 6","SOL","English Reading","292","490","131","782","913","31.98","53.67","14.35","85.65","476"
"2005-2006","34","Frederick County","English:Reading","Grade 7","SOL","English Reading","354","465","191","819","1,010","35.05","46.04","18.91","81.09","469"
"2005-2006","34","Frederick County","English:Reading","Grade 8","SOL","English Reading","200","583","234","783","1,017","19.67","57.33","23.01","76.99","447"
"2005-2006","110","Fredericksburg City","English:Reading","Grade 3","SOL","English Reading","52","47","48","99","147","35.37","31.97","32.65","67.35","448"
"2005-2006","110","Fredericksburg City","English:Reading","Grade 4","SOL","English Reading","41","82","25","123","148","27.70","55.41","16.89","83.11","465"
"2005-2006","110","Fredericksburg City","English:Reading","Grade 5","SOL","English Reading","31","97","40","128","168","18.45","57.74","23.81","76.19","451"
"2005-2006","110","Fredericksburg City","English:Reading","Grade 6","SOL","English Reading","50","78","36","128","164","30.49","47.56","21.95","78.05","455"
"2005-2006","110","Fredericksburg City","English:Reading","Grade 7","SOL","English Reading","60","78","43","138","181","33.15","43.09","23.76","76.24","461"
"2005-2006","110","Fredericksburg City","English:Reading","Grade 8","SOL","English Reading","39","79","40","118","158","24.68","50.00","25.32","74.68","450"
"2005-2006","111","Galax City","English:Reading","Grade 3","SOL","English Reading","51","37","12","88","100","51.00","37.00","12.00","88.00","490"
"2005-2006","111","Galax City","English:Reading","Grade 4","SOL","English Reading","40","43","21","83","104","38.46","41.35","20.19","79.81","464"
"2005-2006","111","Galax City","English:Reading","Grade 5","SOL","English Reading","32","49","22","81","103","31.07","47.57","21.36","78.64","461"
"2005-2006","111","Galax City","English:Reading","Grade 6","SOL","English Reading","43","46","13","89","102","42.16","45.10","12.75","87.25","475"
"2005-2006","111","Galax City","English:Reading","Grade 7","SOL","English Reading","31","48","30","79","109","28.44","44.04","27.52","72.48","445"
"2005-2006","111","Galax City","English:Reading","Grade 8","SOL","English Reading","24","49","20","73","93","25.81","52.69","21.51","78.49","453"
"2005-2006","35","Giles County","English:Reading","Grade 3","SOL","English Reading","82","88","20","170","190","43.16","46.32","10.53","89.47","478"
"2005-2006","35","Giles County","English:Reading","Grade 4","SOL","English Reading","44","99","43","143","186","23.66","53.23","23.12","76.88","445"
"2005-2006","35","Giles County","English:Reading","Grade 5","SOL","English Reading","78","78","23","156","179","43.58","43.58","12.85","87.15","481"
"2005-2006","35","Giles County","English:Reading","Grade 6","SOL","English Reading","66","97","24","163","187","35.29","51.87","12.83","87.17","474"
"2005-2006","35","Giles County","English:Reading","Grade 7","SOL","English Reading","53","99","38","152","190","27.89","52.11","20.00","80.00","458"
"2005-2006","35","Giles County","English:Reading","Grade 8","SOL","English Reading","51","129","54","180","234","21.79","55.13","23.08","76.92","448"
"2005-2006","36","Gloucester County","English:Reading","Grade 3","SOL","English Reading","162","180","58","342","400","40.50","45.00","14.50","85.50","474"
"2005-2006","36","Gloucester County","English:Reading","Grade 4","SOL","English Reading","188","215","50","403","453","41.50","47.46","11.04","88.96","476"
"2005-2006","36","Gloucester County","English:Reading","Grade 5","SOL","English Reading","233","189","36","422","458","50.87","41.27","7.86","92.14","491"
"2005-2006","36","Gloucester County","English:Reading","Grade 6","SOL","English Reading","171","212","62","383","445","38.43","47.64","13.93","86.07","473"
